area,aspect_ratio,bbox_json,border_fg_ratio,category,component_count,contrast_range,dhash,exact_hash,fg_fraction,gray_p05,gray_p95,gray_std,height,horizontal_line_fraction,horizontal_line_rows,horizontal_line_width_fraction,image_path,level,line_id,max_row_occupancy,page_id,page_key,pixels_per_char,sample_id,split,suspicion_reasons,suspicion_score,suspicious,text,text_len,threshold_used,touches_bottom,touches_left,touches_right,touches_top,touching_sides,width,width_per_char
5760,1.40625,,0.0,pupil_text,1,215.0,901f1f1b374b1f1c,419bb4578fcae0785a59f03f323fa26690309f78,0.5133680555555555,40.0,255.0,81.88161682735725,64,0.5038890767669936,30,0.8555555555555555,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_train_0131025.png,word,,0.8333333333333334,,,2880.0,school_notebooks_train_0131025,train,very_short_text;foreground_heavy;probable_horizontal_ruling,7,1,на,2,120,0,0,0,0,0,90,45.0
6656,1.625,,0.0,pupil_comment,1,217.0,4b981f332335276c,50a91090a03891b28dfa6570f6640d7c17a1b5bc,0.4378004807692308,38.0,255.0,88.03583262065878,64,0.5020590253946465,23,0.7980769230769231,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_val_0289259.png,word,,0.8269230769230769,,,3328.0,school_notebooks_val_0289259,val,very_short_text;foreground_heavy;probable_horizontal_ruling,7,1,вр,2,120,0,0,0,0,0,104,52.0
5632,1.375,,0.0,pupil_text,1,211.0,8826171727233d80,c2859cd154bb68d523b4abdc8f00a4b1b03e5f61,0.41264204545454547,43.0,254.0,81.05755962512431,64,0.5017211703958692,23,0.7727272727272727,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_train_0179332.png,word,,0.75,,,2816.0,school_notebooks_train_0179332,train,very_short_text;foreground_heavy;probable_horizontal_ruling,7,1,не,2,120,0,0,0,0,0,88,44.0
6080,1.484375,,0.0,pupil_text,1,229.0,213e1f3747570101,df506e31c51928e4f7b56ef36840481eb002e950,0.46282894736842106,25.0,254.0,85.81493474026698,64,0.5010660980810234,28,0.8631578947368421,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_train_0224188.png,word,,0.8421052631578947,,,3040.0,school_notebooks_train_0224188,train,very_short_text;foreground_heavy;probable_horizontal_ruling,7,1,на,2,120,0,0,0,0,0,95,47.5
4608,1.125,,0.0,teacher_comment,4,171.0,9c1f0b5913138746,7930b0ae21c45213f9288c0865bb573dfefc70d1,0.4184027777777778,83.0,254.0,73.271413592772,64,0.5005186721991701,29,0.8194444444444444,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_train_0036642.png,word,,0.8055555555555556,,,2304.0,school_notebooks_train_0036642,train,very_short_text;foreground_heavy;probable_horizontal_ruling,7,1,1-,2,120,0,0,0,0,0,72,36.0
6144,1.5,,0.0,pupil_comment,1,214.0,5c961f1f3b6b7f60,203693880aa1f7678b6a67c82a2fec29d1f6d20b,0.4161783854166667,41.0,255.0,85.2232883848768,64,0.5001955416503715,25,0.8020833333333334,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_train_0133023.png,word,,0.7916666666666666,,,3072.0,school_notebooks_train_0133023,train,very_short_text;foreground_heavy;probable_horizontal_ruling,7,1,м.,2,120,0,0,0,0,0,96,48.0
6976,1.703125,,0.0,pupil_text,4,195.0,004b772723273d00,7aeb152c8a7404237c54525af0b97d633e7b745d,0.36840596330275227,60.0,255.0,79.98370468152939,64,0.5,19,0.7889908256880734,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_val_0271035.png,word,,0.7706422018348624,,,3488.0,school_notebooks_val_0271035,val,very_short_text;foreground_heavy;probable_horizontal_ruling,7,1,на,2,120,0,0,0,0,0,109,54.5
6336,1.546875,,0.0,pupil_comment,1,209.0,13303b23272b3340,beadbac5427b73bc1987275a2079f479dc2d3f9f,0.4127209595959596,46.0,255.0,85.38909317749973,64,0.4994263862332696,26,0.797979797979798,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_train_0069000.png,word,,0.7878787878787878,,,3168.0,school_notebooks_train_0069000,train,very_short_text;foreground_heavy;probable_horizontal_ruling,7,1,вр,2,120,0,0,0,0,0,99,49.5
6208,1.515625,,0.0,pupil_text,1,206.0,800f27372f0b0100,136dc02d445c62e1b8983ab94d4d00dc5c4f389d,0.3642074742268041,49.0,255.0,84.50604497879799,64,0.4984520123839009,21,0.7628865979381443,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_train_0169662.png,word,,0.6597938144329897,,,3104.0,school_notebooks_train_0169662,train,very_short_text;foreground_heavy;probable_horizontal_ruling,7,1,на,2,120,0,0,0,0,0,97,48.5
4480,1.09375,,0.0,pupil_text,3,214.0,989f33236b2f3737,5515af3dd99f9f0cc9cbd91302c867b023a332b3,0.4212053571428571,40.0,254.0,78.97825561313618,64,0.4923158452570217,23,0.7714285714285715,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_train_0230037.png,word,,0.7428571428571429,,,2240.0,school_notebooks_train_0230037,train,very_short_text;foreground_heavy;probable_horizontal_ruling,7,1,со,2,120,0,0,0,0,0,70,35.0
4096,1.0,,0.0,pupil_text,1,179.0,383f232727230706,61199b0327cf8711a9550e09b9693bf4d0afe355,0.467529296875,76.0,255.0,74.42578419716541,64,0.4919060052219321,29,0.78125,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_train_0018997.png,word,,0.75,,,2048.0,school_notebooks_train_0018997,train,very_short_text;foreground_heavy;probable_horizontal_ruling,7,1,is,2,120,0,0,0,0,0,64,32.0
5184,1.265625,,0.0,pupil_comment,1,214.0,181f333919313181,b8fe9ba5fa9b6a290c897d0e5561e753056dd60b,0.5131172839506173,41.0,255.0,82.44356888739954,64,0.48909774436090225,31,0.8271604938271605,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_train_0241062.png,word,,0.8024691358024691,,,2592.0,school_notebooks_train_0241062,train,very_short_text;foreground_heavy;probable_horizontal_ruling,7,1,3л,2,120,0,0,0,0,0,81,40.5
4160,1.015625,,0.0,pupil_text,1,197.0,061b133333233f38,b0cbf994e9bc68532184589d09daf0f334cd360e,0.49567307692307694,58.0,255.0,77.5932269950703,64,0.488360814742968,32,0.8,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_train_0019147.png,word,,0.7384615384615385,,,2080.0,school_notebooks_train_0019147,train,very_short_text;foreground_heavy;probable_horizontal_ruling,7,1,is,2,120,0,0,0,0,0,65,32.5
5376,1.3125,,0.0,pupil_text,1,214.0,01031f0f2b2f3f20,9bb579207742fbaf8e087b7b5c76cdb2087d0ee1,0.43005952380952384,41.0,255.0,79.97693728918104,64,0.48313148788927335,25,0.8333333333333334,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_train_0220580.png,word,,0.7261904761904762,,,2688.0,school_notebooks_train_0220580,train,very_short_text;foreground_heavy;probable_horizontal_ruling,7,1,ii,2,120,0,0,0,0,0,84,42.0
5184,1.265625,,0.0,pupil_comment,1,202.0,090e1e1b3b5b0301,ff1b58388d8912c9466295bf0923703be7116311,0.41570216049382713,52.0,254.0,77.0387988923626,64,0.4816705336426914,29,0.7901234567901234,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_train_0222619.png,word,,0.7654320987654321,,,2592.0,school_notebooks_train_0222619,train,very_short_text;foreground_heavy;probable_horizontal_ruling,7,1,п.,2,120,0,0,0,0,0,81,40.5
6272,1.53125,,0.0,pupil_text,3,195.0,203f1b1327270602,f24728f6c54ddfb168761cf32733db97ef06437e,0.389827806122449,59.0,254.0,79.04511606505177,64,0.4801635991820041,21,0.7857142857142857,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_train_0208094.png,word,,0.7244897959183674,,,3136.0,school_notebooks_train_0208094,train,very_short_text;foreground_heavy;probable_horizontal_ruling,7,1,не,2,120,0,0,0,0,0,98,49.0
6336,1.546875,,0.0,pupil_text,4,200.0,2d1d1b1727031d61,55ecc26c0f4e279536f8dd897852fcd9dfdb62e2,0.36426767676767674,55.0,255.0,76.37521293426101,64,0.4761698440207972,17,0.8484848484848485,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_test_0321596.png,word,,0.8484848484848485,,,3168.0,school_notebooks_test_0321596,test,very_short_text;foreground_heavy;probable_horizontal_ruling,7,1,на,2,120,0,0,0,0,0,99,49.5
6080,1.484375,,0.0,pupil_text,2,197.05,1341011331350b1b,dc57ea919a9811d8f29fbfe5d9abe52127b409e5,0.4473684210526316,57.94999999999999,255.0,75.21211203267146,64,0.4724264705882353,20,0.8947368421052632,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_train_0176540.png,word,,0.8842105263157894,,,3040.0,school_notebooks_train_0176540,train,very_short_text;foreground_heavy;probable_horizontal_ruling,7,1,-а,2,120,0,0,0,0,0,95,47.5
4928,1.203125,,0.0,pupil_text,1,187.0,3e3f2317372f0303,eb4b9386944ba3eba7bc84b13443c4084113a115,0.367086038961039,68.0,255.0,74.28778455872323,64,0.4709784411276949,19,0.8441558441558441,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_train_0206737.png,word,,0.7922077922077922,,,2464.0,school_notebooks_train_0206737,train,very_short_text;foreground_heavy;probable_horizontal_ruling,7,1,от,2,120,0,0,0,0,0,77,38.5
4096,1.0,,0.0,pupil_text,1,185.25,3f2337374e060666,e50053a348532d17418be93a90594979408f0dd6,0.365478515625,69.75,255.0,76.34341255976912,64,0.4696058784235137,21,0.703125,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_val_0269962.png,word,,0.65625,,,2048.0,school_notebooks_val_0269962,val,very_short_text;foreground_heavy;probable_horizontal_ruling,7,1,из,2,120,0,0,0,0,0,64,32.0
4608,1.125,,0.0,pupil_text,3,205.64999999999998,0111191b1b1b2714,a767cb25ccdd20efc018881e275e8525dc71c341,0.4368489583333333,49.35000000000002,255.0,77.45387578060377,64,0.4689518132141083,25,0.75,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_train_0019131.png,word,,0.7361111111111112,,,2304.0,school_notebooks_train_0019131,train,very_short_text;foreground_heavy;probable_horizontal_ruling,7,1,ч),2,120,0,0,0,0,0,72,36.0
6272,1.53125,,0.0,pupil_text,1,236.0,332b331737671b3e,5dddf4b9488765557926db9f5aa58ec1a98d7034,0.5639349489795918,19.0,255.0,84.80180955436572,64,0.46366977664687586,32,0.8571428571428571,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_train_0227149.png,word,,0.8367346938775511,,,3136.0,school_notebooks_train_0227149,train,very_short_text;foreground_heavy;probable_horizontal_ruling,7,1,на,2,120,0,0,0,0,0,98,49.0
9600,2.34375,,0.0,pupil_text,4,203.0,383f293955c70352,b02a325fc0677c64859814f05f52936d70657712,0.3697916666666667,51.0,254.0,79.53999228201008,64,0.4630985915492958,21,0.8,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_train_0010071.png,word,,0.8,,,4800.0,school_notebooks_train_0010071,train,very_short_text;foreground_heavy;probable_horizontal_ruling,7,1,то,2,120,0,0,0,0,0,150,75.0
7040,1.71875,,0.0,pupil_text,2,227.0,00073355472f0e09,0e5ac93f2ffac8ddc46a7a8466ba26b2a1d347a7,0.3700284090909091,28.0,255.0,85.95384776139849,64,0.45911708253358924,19,0.7909090909090909,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_train_0146222.png,word,,0.7545454545454545,,,3520.0,school_notebooks_train_0146222,train,very_short_text;foreground_heavy;probable_horizontal_ruling,7,1,по,2,120,0,0,0,0,0,110,55.0
4672,1.140625,,0.0,pupil_text,5,202.0,1c1f2735270f078e,b00dd6a1044db75a2632c1cbdf0e3293be62993c,0.3846318493150685,52.0,254.0,76.31580378972572,64,0.45798553144129106,21,0.7397260273972602,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_train_0176320.png,word,,0.6986301369863014,,,2336.0,school_notebooks_train_0176320,train,very_short_text;foreground_heavy;probable_horizontal_ruling,7,1,её,2,120,0,0,0,0,0,73,36.5
6912,1.6875,,0.0,pupil_text,3,219.0,3e3f3317274f5626,ef9cfd945a2004809ccc6922f2874d3b74bc9e6a,0.46296296296296297,35.0,254.0,80.24569529570249,64,0.45375,28,0.8055555555555556,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_train_0218310.png,word,,0.6851851851851852,,,3456.0,school_notebooks_train_0218310,train,very_short_text;foreground_heavy;probable_horizontal_ruling,7,1,не,2,120,0,0,0,0,0,108,54.0
7552,1.84375,,0.0,pupil_text,1,220.0,0015274779697f00,8e493ec2c55f50fbfb430af999d3bcfe70a22cb4,0.405323093220339,35.0,255.0,83.07381500073029,64,0.45344658608297944,19,0.847457627118644,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_train_0032999.png,word,,0.847457627118644,,,3776.0,school_notebooks_train_0032999,train,very_short_text;foreground_heavy;probable_horizontal_ruling,7,1,от,2,120,0,0,0,0,0,118,59.0
6400,1.5625,,0.0,pupil_text,1,211.0,3a3b181f276b3f38,20027459bd095cc4c754520988635e4da4183460,0.4446875,44.0,255.0,80.02034736952626,64,0.4532677442023893,22,0.88,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_train_0222977.png,word,,0.87,,,3200.0,school_notebooks_train_0222977,train,very_short_text;foreground_heavy;probable_horizontal_ruling,7,1,за,2,120,0,0,0,0,0,100,50.0
5632,1.375,,0.0,pupil_text,1,207.0,1c9f951b37074373,aa97351304a1d617d4a4c8810c463e96942dff62,0.48774857954545453,48.0,255.0,81.97111740979841,64,0.4524936294139061,23,0.8636363636363636,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_train_0163097.png,word,,0.7840909090909091,,,2816.0,school_notebooks_train_0163097,train,very_short_text;foreground_heavy;probable_horizontal_ruling,7,1,не,2,120,0,0,0,0,0,88,44.0
5248,1.28125,,0.0,pupil_comment,1,223.0,003f2f2f2f2f3801,afda615c6872995e41e3867ff61bc9ed170de4d7,0.35003810975609756,32.0,255.0,84.91251516437377,64,0.4512792596624932,17,0.7560975609756098,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_train_0222258.png,word,,0.7560975609756098,,,2624.0,school_notebooks_train_0222258,train,very_short_text;foreground_heavy;probable_horizontal_ruling,7,1,п.,2,120,0,0,0,0,0,82,41.0
4096,1.0,,0.0,pupil_text,1,196.0,313e27272f2b6706,dc20663e8b200bcc1075b97c4b02b582356e98b0,0.4541015625,59.0,255.0,77.539479317878,64,0.44946236559139785,25,0.734375,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_train_0019148.png,word,,0.6875,,,2048.0,school_notebooks_train_0019148,train,very_short_text;foreground_heavy;probable_horizontal_ruling,7,1,it,2,120,0,0,0,0,0,64,32.0
8384,2.046875,,0.0,pupil_text,3,210.0,400f336315332380,43ccc06d2d23f40db97e694257b917d1f735b34c,0.399212786259542,44.0,254.0,80.51243545268326,64,0.4493576337018225,20,0.8015267175572519,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_train_0013293.png,word,,0.7862595419847328,,,4192.0,school_notebooks_train_0013293,train,very_short_text;foreground_heavy;probable_horizontal_ruling,7,1,но,2,120,0,0,0,0,0,131,65.5
5184,1.265625,,0.0,pupil_text,1,211.0,383f1f2b73130646,af2fb7a58032ecdbc832ca81cba74a4c9961deba,0.46084104938271603,44.0,255.0,81.11201691607998,64,0.4487233151946421,22,0.8395061728395061,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_train_0019579.png,word,,0.7777777777777778,,,2592.0,school_notebooks_train_0019579,train,very_short_text;foreground_heavy;probable_horizontal_ruling,7,1,my,2,120,0,0,0,0,0,81,40.5
4992,1.21875,,0.0,pupil_text,3,200.0,0626061727231f9c,0c5888fc184c641e47f3b158ca868f080ba57561,0.4046474358974359,54.0,254.0,78.93920858347367,64,0.44752475247524753,24,0.7307692307692307,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_train_0179951.png,word,,0.7307692307692307,,,2496.0,school_notebooks_train_0179951,train,very_short_text;foreground_heavy;probable_horizontal_ruling,7,1,не,2,120,0,0,0,0,0,78,39.0
6272,1.53125,,0.0,pupil_comment,1,196.0,001b37252d350300,0c62d7033c972dbb2da7a4747f87dd981425ebd1,0.4491390306122449,59.0,255.0,80.21751381027893,64,0.43734469293574724,22,0.7653061224489796,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_train_0237366.png,word,,0.7653061224489796,,,3136.0,school_notebooks_train_0237366,train,very_short_text;foreground_heavy;probable_horizontal_ruling,7,1,и.,2,120,0,0,0,0,0,98,49.0
5760,1.40625,,0.0,pupil_text,1,203.0,9c9f193b1333374c,3a78d00b1edfa2c2aec9f6622b029788a0f9dc08,0.4774305555555556,51.0,254.0,78.05629435672967,64,0.436,25,0.7777777777777778,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_train_0019038.png,word,,0.7444444444444445,,,2880.0,school_notebooks_train_0019038,train,very_short_text;foreground_heavy;probable_horizontal_ruling,7,1,99,2,120,0,0,0,0,0,90,45.0
5888,1.4375,,0.0,pupil_text,1,219.0,b03e361e3f2d2183,23d0d3dc4cad3cf154ac2798faec2a64b797c0a5,0.4132133152173913,35.0,254.0,83.06567649080267,64,0.4356761200164406,21,0.8369565217391305,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_train_0241156.png,word,,0.7608695652173914,,,2944.0,school_notebooks_train_0241156,train,very_short_text;foreground_heavy;probable_horizontal_ruling,7,1,ж.,2,120,0,0,0,0,0,92,46.0
5376,1.3125,,0.0,pupil_comment,1,210.0,801b0f1f2f2f2f80,5268e0ff6a14665ca8d6b40807a06d936bdda5ff,0.42020089285714285,44.0,254.0,81.6181021494281,64,0.4355909694555113,26,0.75,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_train_0222376.png,word,,0.6904761904761905,,,2688.0,school_notebooks_train_0222376,train,very_short_text;foreground_heavy;probable_horizontal_ruling,7,1,п.,2,120,0,0,0,0,0,84,42.0
4864,1.1875,,0.0,pupil_text,2,197.85,430705356d6f2f1e,dbd0b378220d99fc9bdb7981d2b987a6dd9e52b8,0.4200246710526316,57.150000000000006,255.0,74.8968162207045,64,0.434654919236417,19,0.881578947368421,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_train_0126719.png,word,,0.8421052631578947,,,2432.0,school_notebooks_train_0126719,train,very_short_text;foreground_heavy;probable_horizontal_ruling,7,1,её,2,120,0,0,0,0,0,76,38.0
4096,1.0,,0.0,pupil_text,1,223.0,4c9f2b17273f706f,c1415555693aee6cdbd2c9a84a4fa6d10fb02146,0.35791015625,32.0,255.0,84.28064073498699,64,0.42360163710777626,19,0.84375,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_train_0236191.png,word,,0.765625,,,2048.0,school_notebooks_train_0236191,train,very_short_text;foreground_heavy;probable_horizontal_ruling,7,1,на,2,120,0,0,0,0,0,64,32.0
4544,1.109375,,0.0,pupil_text,1,198.85,383f672b47351181,b11c262df94234acfdb1c2787d9471a3cac4474e,0.444762323943662,56.150000000000006,255.0,77.12636755095514,64,0.4210786739238001,20,0.8309859154929577,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_train_0101826.png,word,,0.7887323943661971,,,2272.0,school_notebooks_train_0101826,train,very_short_text;foreground_heavy;probable_horizontal_ruling,7,1,и.,2,120,0,0,0,0,0,71,35.5
9088,2.21875,,0.0,pupil_comment,5,206.0,12151913132b1b14,3d55ba38549d380a48b57247408a4cb5c6f5aa12,0.441131161971831,49.0,255.0,84.49029899299852,64,0.41681217261162384,20,0.8309859154929577,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_train_0163185.png,word,,0.7464788732394366,,,4544.0,school_notebooks_train_0163185,train,very_short_text;foreground_heavy;probable_horizontal_ruling,7,1,мн,2,120,0,0,0,0,0,142,71.0
5504,1.34375,,0.0,pupil_text,2,188.0,01959d1d2b096d01,2480739b511b12a1c3eabbf7d45ea8137466ccad,0.47038517441860467,67.0,255.0,73.28381966046896,64,0.4167632290459637,21,0.872093023255814,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_train_0217785.png,word,,0.8488372093023255,,,2752.0,school_notebooks_train_0217785,train,very_short_text;foreground_heavy;probable_horizontal_ruling,7,1,п.,2,120,0,0,0,0,0,86,43.0
4608,1.125,,0.0,pupil_text,7,181.0,01071b131b3b2303,fedd624bf1bc2fa8c0a9d96ceaa6a44241d5c881,0.3912760416666667,74.0,255.0,74.8619980617393,64,0.41652800887409874,20,0.8055555555555556,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_train_0223055.png,word,,0.7361111111111112,,,2304.0,school_notebooks_train_0223055,train,very_short_text;foreground_heavy;probable_horizontal_ruling,7,1,5.,2,120,0,0,0,0,0,72,36.0
6784,1.65625,,0.0,pupil_text,4,221.0,0103372d272b0704,c9e79ea48cfc4965e101fb12b896c89faf5b373b,0.38060141509433965,34.0,255.0,81.89506481560758,64,0.4159566227730441,19,0.7641509433962265,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_train_0148065.png,word,,0.7452830188679245,,,3392.0,school_notebooks_train_0148065,train,very_short_text;foreground_heavy;probable_horizontal_ruling,7,1,по,2,120,0,0,0,0,0,106,53.0
7232,1.765625,,0.0,pupil_text,2,203.0,5899293b33570300,008fc8073f46c71812ec5c445f14b5957b20be37,0.3620022123893805,52.0,255.0,82.77345911838786,64,0.4144385026737968,15,0.8230088495575221,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_test_0302205.png,word,,0.8230088495575221,,,3616.0,school_notebooks_test_0302205,test,very_short_text;foreground_heavy;probable_horizontal_ruling,7,1,не,2,120,0,0,0,0,0,113,56.5
6272,1.53125,,0.0,pupil_text,3,188.0,607f173727233b1c,4b2b41719d4ca9de21c76d0253aa440a13978d9f,0.3840880102040816,67.0,255.0,77.42984395890137,64,0.41303445413034456,17,0.7755102040816326,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_val_0271070.png,word,,0.7551020408163265,,,3136.0,school_notebooks_val_0271070,val,very_short_text;foreground_heavy;probable_horizontal_ruling,7,1,не,2,120,0,0,0,0,0,98,49.0
6784,1.65625,,0.0,pupil_text,1,222.0,383f2313352f5773,ef195482f8567fdc6498a7b15ea8029ffec036f7,0.5757665094339622,33.0,255.0,80.1094002503034,64,0.4078341013824885,25,0.8679245283018868,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_train_0226510.png,word,,0.8490566037735849,,,3392.0,school_notebooks_train_0226510,train,very_short_text;foreground_heavy;probable_horizontal_ruling,7,1,по,2,120,0,0,0,0,0,106,53.0
6144,1.5,,0.0,pupil_text,1,212.0,233b132b3b3f0101,8594a902e720babb449e1db3cf77989f18d9259d,0.4928385416666667,43.0,255.0,80.78760670308559,64,0.40290620871862615,22,0.8333333333333334,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_train_0019180.png,word,,0.8125,,,3072.0,school_notebooks_train_0019180,train,very_short_text;foreground_heavy;probable_horizontal_ruling,7,1,om,2,120,0,0,0,0,0,96,48.0
8320,2.03125,,0.0,pupil_text,4,190.0,203f291b33494129,39315c39d2c81dbce7755c44e5f17019f42cd4bd,0.42199519230769234,64.0,254.0,75.6267230230631,64,0.4015949871831387,17,0.8692307692307693,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_train_0150628.png,word,,0.8692307692307693,,,4160.0,school_notebooks_train_0150628,train,very_short_text;foreground_heavy;probable_horizontal_ruling,7,1,на,2,120,0,0,0,0,0,130,65.0
5248,1.28125,,0.0,pupil_comment,1,190.0,3303071b5b3f2303,1e3f91594157d8f4617323b1d9c13a1cb27c3cc2,0.35384908536585363,65.0,255.0,78.8308777376544,64,0.40064620355411956,18,0.8048780487804879,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_train_0080406.png,word,,0.7073170731707317,,,2624.0,school_notebooks_train_0080406,train,very_short_text;foreground_heavy;probable_horizontal_ruling,7,1,т.,2,120,0,0,0,0,0,82,41.0
4864,1.1875,,0.0,pupil_text,1,206.0,0e0f371f19256b3f,601668ea1e2810ec089177d567285046bc977df3,0.5659950657894737,49.0,255.0,74.8395378273326,64,0.4002905920813658,25,0.8947368421052632,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_train_0175717.png,word,,0.8947368421052632,,,2432.0,school_notebooks_train_0175717,train,very_short_text;foreground_heavy;probable_horizontal_ruling,7,1,по,2,120,0,0,0,0,0,76,38.0
4096,1.0,,0.0,pupil_text,1,243.0,8f8f0f13172f637f,d451b20b8375df7c9aebaeb52d1c40608c610d0d,0.4990234375,12.0,255.0,80.12663240599852,64,0.39628180039138944,22,0.84375,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_train_0118844.png,word,,0.84375,,,2048.0,school_notebooks_train_0118844,train,very_short_text;foreground_heavy;probable_horizontal_ruling,7,1,на,2,120,0,0,0,0,0,64,32.0
4672,1.140625,,0.0,teacher_comment,1,194.0,4f8f0f0f091d7f70,ac4f969d870c08bd1ad2125dd60d7d56e320aa3b,0.4548373287671233,61.0,255.0,74.17615198240642,64,0.39294117647058824,23,0.8904109589041096,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_train_0160615.png,word,,0.8493150684931506,,,2336.0,school_notebooks_train_0160615,train,very_short_text;foreground_heavy;probable_horizontal_ruling,7,1,2.,2,120,0,0,0,0,0,73,36.5
4288,1.046875,,0.0,pupil_text,1,191.0,33270f2b0b171f10,a6283eaa4158195764ed143ddfe8090c69efe629,0.4312033582089552,64.0,255.0,76.2179071743683,64,0.38561384532179555,22,0.7910447761194029,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_train_0222330.png,word,,0.7014925373134329,,,2144.0,school_notebooks_train_0222330,train,very_short_text;foreground_heavy;probable_horizontal_ruling,7,1,1.,2,120,0,0,0,0,0,67,33.5
