sample_id,dataset,level,issue_type,severity,message,image_path,transcription,suggested_action
school_notebooks_val_0001665,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/val/school_notebooks_val_0001665.png,отличием,manual_review
school_notebooks_val_0001666,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/val/school_notebooks_val_0001666.png,на-,manual_review
school_notebooks_val_0001667,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/val/school_notebooks_val_0001667.png,шей,manual_review
school_notebooks_val_0001668,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/val/school_notebooks_val_0001668.png,словно,manual_review
school_notebooks_val_0001669,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/val/school_notebooks_val_0001669.png,стихотворении,manual_review
school_notebooks_val_0001670,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/val/school_notebooks_val_0001670.png,мы,manual_review
school_notebooks_val_0001671,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/val/school_notebooks_val_0001671.png,мне,manual_review
school_notebooks_val_0001672,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/val/school_notebooks_val_0001672.png,"""Как",manual_review
school_notebooks_val_0001673,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/val/school_notebooks_val_0001673.png,завершая,manual_review
school_notebooks_val_0001674,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/val/school_notebooks_val_0001674.png,строками:,manual_review
school_notebooks_val_0001675,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/val/school_notebooks_val_0001675.png,до,manual_review
school_notebooks_val_0001676,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/val/school_notebooks_val_0001676.png,нас,manual_review
school_notebooks_val_0001677,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/val/school_notebooks_val_0001677.png,(на,manual_review
school_notebooks_val_0001678,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/val/school_notebooks_val_0001678.png,пытается,manual_review
school_notebooks_val_0001679,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/val/school_notebooks_val_0001679.png,в,manual_review
school_notebooks_val_0001679,school_notebooks,word,single_character_or_mark,warning,single_character_or_mark,data/processed/school_notebooks_pilot/images/val/school_notebooks_val_0001679.png,в,manual_review
school_notebooks_val_0001680,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/val/school_notebooks_val_0001680.png,конце,manual_review
school_notebooks_val_0001681,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/val/school_notebooks_val_0001681.png,ин-,manual_review
school_notebooks_val_0001682,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/val/school_notebooks_val_0001682.png,нас,manual_review
school_notebooks_val_0001683,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/val/school_notebooks_val_0001683.png,Учительница,manual_review
school_notebooks_val_0001684,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/val/school_notebooks_val_0001684.png,уважает,manual_review
school_notebooks_val_0001685,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/val/school_notebooks_val_0001685.png,всегда,manual_review
school_notebooks_val_0001686,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/val/school_notebooks_val_0001686.png,запутать,manual_review
school_notebooks_val_0001687,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/val/school_notebooks_val_0001687.png,его.,manual_review
school_notebooks_val_0001688,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/val/school_notebooks_val_0001688.png,"ревни,",manual_review
school_notebooks_val_0001689,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/val/school_notebooks_val_0001689.png,или,manual_review
school_notebooks_val_0001690,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/val/school_notebooks_val_0001690.png,вывести,manual_review
school_notebooks_val_0001691,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/val/school_notebooks_val_0001691.png,ученика,manual_review
school_notebooks_val_0001692,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/val/school_notebooks_val_0001692.png,весёлое,manual_review
school_notebooks_val_0001693,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/val/school_notebooks_val_0001693.png,часто,manual_review
school_notebooks_val_0001694,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/val/school_notebooks_val_0001694.png,и,manual_review
school_notebooks_val_0001694,school_notebooks,word,single_character_or_mark,warning,single_character_or_mark,data/processed/school_notebooks_pilot/images/val/school_notebooks_val_0001694.png,и,manual_review
school_notebooks_val_0001695,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/val/school_notebooks_val_0001695.png,"улыбвается,",manual_review
school_notebooks_val_0001696,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/val/school_notebooks_val_0001696.png,Она,manual_review
school_notebooks_val_0001697,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/val/school_notebooks_val_0001697.png,может,manual_review
school_notebooks_val_0001698,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/val/school_notebooks_val_0001698.png,жизнью.,manual_review
school_notebooks_val_0001699,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/val/school_notebooks_val_0001699.png,Главным,manual_review
school_notebooks_val_0001700,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/val/school_notebooks_val_0001700.png,к,manual_review
school_notebooks_val_0001700,school_notebooks,word,single_character_or_mark,warning,single_character_or_mark,data/processed/school_notebooks_pilot/images/val/school_notebooks_val_0001700.png,к,manual_review
school_notebooks_val_0001701,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/val/school_notebooks_val_0001701.png,слышим,manual_review
school_notebooks_val_0001702,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/val/school_notebooks_val_0001702.png,"прослезиться...""",manual_review
school_notebooks_val_0001703,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/val/school_notebooks_val_0001703.png,В,manual_review
school_notebooks_val_0001703,school_notebooks,word,single_character_or_mark,warning,single_character_or_mark,data/processed/school_notebooks_pilot/images/val/school_notebooks_val_0001703.png,В,manual_review
school_notebooks_val_0001704,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/val/school_notebooks_val_0001704.png,же,manual_review
school_notebooks_val_0001705,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/val/school_notebooks_val_0001705.png,свои,manual_review
school_notebooks_val_0001706,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/val/school_notebooks_val_0001706.png,лирического,manual_review
school_notebooks_val_0001707,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/val/school_notebooks_val_0001707.png,автор,manual_review
school_notebooks_val_0001708,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/val/school_notebooks_val_0001708.png,"чувства,",manual_review
school_notebooks_val_0001709,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/val/school_notebooks_val_0001709.png,донести,manual_review
school_notebooks_val_0001710,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/val/school_notebooks_val_0001710.png,и,manual_review
school_notebooks_val_0001710,school_notebooks,word,single_character_or_mark,warning,single_character_or_mark,data/processed/school_notebooks_pilot/images/val/school_notebooks_val_0001710.png,и,manual_review
school_notebooks_val_0001711,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/val/school_notebooks_val_0001711.png,за,manual_review
school_notebooks_val_0001712,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/val/school_notebooks_val_0001712.png,ется,manual_review
school_notebooks_val_0001713,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/val/school_notebooks_val_0001713.png,так,manual_review
school_notebooks_val_0001714,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/val/school_notebooks_val_0001714.png,Короткие,manual_review
school_notebooks_val_0001715,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/val/school_notebooks_val_0001715.png,подчеркивают,manual_review
school_notebooks_val_0001716,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/val/school_notebooks_val_0001716.png,волнение,manual_review
school_notebooks_val_0001717,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/val/school_notebooks_val_0001717.png,строки,manual_review
school_notebooks_val_0001718,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/val/school_notebooks_val_0001718.png,во,manual_review
school_notebooks_val_0001719,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/val/school_notebooks_val_0001719.png,все,manual_review
school_notebooks_val_0001720,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/val/school_notebooks_val_0001720.png,освещена,manual_review
school_notebooks_val_0001721,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/val/school_notebooks_val_0001721.png,"концы"".",manual_review
school_notebooks_val_0001722,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/val/school_notebooks_val_0001722.png,луны,manual_review
school_notebooks_val_0001723,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/val/school_notebooks_val_0001723.png,сиянием,manual_review
school_notebooks_val_0001724,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/val/school_notebooks_val_0001724.png,сын;,manual_review
school_notebooks_val_0001725,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/val/school_notebooks_val_0001725.png,у,manual_review
school_notebooks_val_0001725,school_notebooks,word,single_character_or_mark,warning,single_character_or_mark,data/processed/school_notebooks_pilot/images/val/school_notebooks_val_0001725.png,у,manual_review
school_notebooks_val_0001726,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/val/school_notebooks_val_0001726.png,луны:,manual_review
school_notebooks_val_0001727,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/val/school_notebooks_val_0001727.png,деревня,manual_review
school_notebooks_val_0001728,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/val/school_notebooks_val_0001728.png,Автор,manual_review
school_notebooks_val_0001729,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/val/school_notebooks_val_0001729.png,чтобы,manual_review
school_notebooks_val_0001730,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/val/school_notebooks_val_0001730.png,рад,manual_review
school_notebooks_val_0001731,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/val/school_notebooks_val_0001731.png,изображает,manual_review
school_notebooks_val_0001732,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/val/school_notebooks_val_0001732.png,"""Свет",manual_review
school_notebooks_val_0001733,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/val/school_notebooks_val_0001733.png,ты:,manual_review
school_notebooks_val_0001734,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/val/school_notebooks_val_0001734.png,русского,manual_review
school_notebooks_val_0001735,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/val/school_notebooks_val_0001735.png,рус-,manual_review
school_notebooks_val_0001736,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/val/school_notebooks_val_0001736.png,он,manual_review
school_notebooks_val_0001737,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/val/school_notebooks_val_0001737.png,"деревню,",manual_review
school_notebooks_val_0001738,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/val/school_notebooks_val_0001738.png,утро,manual_review
school_notebooks_val_0001739,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/val/school_notebooks_val_0001739.png,до,manual_review
school_notebooks_val_0001740,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/val/school_notebooks_val_0001740.png,ских,manual_review
school_notebooks_val_0001741,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/val/school_notebooks_val_0001741.png,по,manual_review
school_notebooks_val_0001742,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/val/school_notebooks_val_0001742.png,Мы,manual_review
school_notebooks_val_0001743,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/val/school_notebooks_val_0001743.png,"деревень"".",manual_review
school_notebooks_val_0001744,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/val/school_notebooks_val_0001744.png,"""юность",manual_review
school_notebooks_val_0001745,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/val/school_notebooks_val_0001745.png,крики,manual_review
school_notebooks_val_0001746,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/val/school_notebooks_val_0001746.png,"детей,",manual_review
school_notebooks_val_0001747,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/val/school_notebooks_val_0001747.png,которой,manual_review
school_notebooks_val_0001748,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/val/school_notebooks_val_0001748.png,бегает,manual_review
school_notebooks_val_0001749,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/val/school_notebooks_val_0001749.png,"снегу,",manual_review
school_notebooks_val_0001750,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/val/school_notebooks_val_0001750.png,видим,manual_review
school_notebooks_val_0001751,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/val/school_notebooks_val_0001751.png,скрип,manual_review
school_notebooks_val_0001752,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/val/school_notebooks_val_0001752.png,саней,manual_review
school_notebooks_val_0001753,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/val/school_notebooks_val_0001753.png,звуки,manual_review
school_notebooks_val_0001754,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/val/school_notebooks_val_0001754.png,звоны,manual_review
school_notebooks_val_0001755,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/val/school_notebooks_val_0001755.png,гармони.,manual_review
school_notebooks_val_0001756,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/val/school_notebooks_val_0001756.png,при,manual_review
school_notebooks_val_0001757,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/val/school_notebooks_val_0001757.png,В,manual_review
school_notebooks_val_0001757,school_notebooks,word,single_character_or_mark,warning,single_character_or_mark,data/processed/school_notebooks_pilot/images/val/school_notebooks_val_0001757.png,В,manual_review
school_notebooks_val_0001758,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/val/school_notebooks_val_0001758.png,игру,manual_review
school_notebooks_val_0001759,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/val/school_notebooks_val_0001759.png,на,manual_review
school_notebooks_val_0001760,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/val/school_notebooks_val_0001760.png,Это,manual_review
school_notebooks_val_0001761,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/val/school_notebooks_val_0001761.png,"""звоны""",manual_review
school_notebooks_val_0001762,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/val/school_notebooks_val_0001762.png,"осин,",manual_review
school_notebooks_val_0001763,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/val/school_notebooks_val_0001763.png,прошлому.,manual_review
school_notebooks_val_0001764,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/val/school_notebooks_val_0001764.png,лому,manual_review
school_notebooks_val_0001765,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/val/school_notebooks_val_0001765.png,автора,manual_review
school_notebooks_val_0001766,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/val/school_notebooks_val_0001766.png,"деревней,",manual_review
school_notebooks_val_0001767,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/val/school_notebooks_val_0001767.png,са-,manual_review
school_notebooks_val_0001768,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/val/school_notebooks_val_0001768.png,что,manual_review
school_notebooks_val_0001769,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/val/school_notebooks_val_0001769.png,по,manual_review
school_notebooks_val_0001770,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/val/school_notebooks_val_0001770.png,рых-,manual_review
school_notebooks_val_0001771,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/val/school_notebooks_val_0001771.png,или,manual_review
school_notebooks_val_0001772,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/val/school_notebooks_val_0001772.png,мая,manual_review
school_notebooks_val_0001773,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/val/school_notebooks_val_0001773.png,не,manual_review
school_notebooks_val_0001774,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/val/school_notebooks_val_0001774.png,"показать,",manual_review
school_notebooks_val_0001775,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/val/school_notebooks_val_0001775.png,мерзлые,manual_review
school_notebooks_val_0001776,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/val/school_notebooks_val_0001776.png,стихотворение,manual_review
school_notebooks_val_0001777,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/val/school_notebooks_val_0001777.png,"""бе-",manual_review
school_notebooks_val_0001778,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/val/school_notebooks_val_0001778.png,того,manual_review
school_notebooks_val_0001779,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/val/school_notebooks_val_0001779.png,преувеличения:,manual_review
school_notebooks_val_0001780,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/val/school_notebooks_val_0001780.png,хранить,manual_review
school_notebooks_val_0001781,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/val/school_notebooks_val_0001781.png,тоске,manual_review
school_notebooks_val_0001782,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/val/school_notebooks_val_0001782.png,смотря,manual_review
school_notebooks_val_0001783,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/val/school_notebooks_val_0001783.png,себе,manual_review
school_notebooks_val_0001784,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/val/school_notebooks_val_0001784.png,родной,manual_review
school_notebooks_val_0001785,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/val/school_notebooks_val_0001785.png,"""неприглядная""",manual_review
school_notebooks_val_0001786,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/val/school_notebooks_val_0001786.png,лю.,manual_review
school_notebooks_val_0001787,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/val/school_notebooks_val_0001787.png,маленькая,manual_review
school_notebooks_val_0001788,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/val/school_notebooks_val_0001788.png,донести,manual_review
school_notebooks_val_0001789,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/val/school_notebooks_val_0001789.png,С.,manual_review
school_notebooks_val_0001790,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/val/school_notebooks_val_0001790.png,и,manual_review
school_notebooks_val_0001790,school_notebooks,word,single_character_or_mark,warning,single_character_or_mark,data/processed/school_notebooks_pilot/images/val/school_notebooks_val_0001790.png,и,manual_review
school_notebooks_val_0001791,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/val/school_notebooks_val_0001791.png,полностью,manual_review
school_notebooks_val_0001792,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/val/school_notebooks_val_0001792.png,чувства.,manual_review
school_notebooks_val_0001793,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/val/school_notebooks_val_0001793.png,что,manual_review
school_notebooks_val_0001794,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/val/school_notebooks_val_0001794.png,"человек,",manual_review
school_notebooks_val_0001795,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/val/school_notebooks_val_0001795.png,передать,manual_review
school_notebooks_val_0001796,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/val/school_notebooks_val_0001796.png,хочет,manual_review
school_notebooks_val_0001797,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/val/school_notebooks_val_0001797.png,А.,manual_review
school_notebooks_val_0001798,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/val/school_notebooks_val_0001798.png,Есенин,manual_review
school_notebooks_val_0001799,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/val/school_notebooks_val_0001799.png,встрече,manual_review
school_notebooks_val_0001800,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/val/school_notebooks_val_0001800.png,"поцеловать"",",manual_review
school_notebooks_val_0001801,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/val/school_notebooks_val_0001801.png,увидев,manual_review
school_notebooks_val_0001802,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/val/school_notebooks_val_0001802.png,грустные,manual_review
school_notebooks_val_0001803,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/val/school_notebooks_val_0001803.png,родную,manual_review
school_notebooks_val_0001804,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/val/school_notebooks_val_0001804.png,"обрадовался,",manual_review
school_notebooks_val_0001805,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/val/school_notebooks_val_0001805.png,зем-,manual_review
school_notebooks_val_0001806,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/val/school_notebooks_val_0001806.png,"нас,",manual_review
school_notebooks_val_0001807,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/val/school_notebooks_val_0001807.png,я,manual_review
school_notebooks_val_0001807,school_notebooks,word,single_character_or_mark,warning,single_character_or_mark,data/processed/school_notebooks_pilot/images/val/school_notebooks_val_0001807.png,я,manual_review
school_notebooks_val_0001808,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/val/school_notebooks_val_0001808.png,меняется,manual_review
school_notebooks_val_0001809,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/val/school_notebooks_val_0001809.png,меня,manual_review
school_notebooks_val_0001810,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/val/school_notebooks_val_0001810.png,автор,manual_review
school_notebooks_val_0001811,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/val/school_notebooks_val_0001811.png,использует,manual_review
school_notebooks_val_0001812,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/val/school_notebooks_val_0001812.png,с,manual_review
